Gene.names	log2ratio	pValue
PFDN6	0.038907159289554	0.887027598952715
REEP5	-0.0256134901256182	0.887754602659649
AKT1	0.0251611980960256	0.887754602659649
SYNJ2BP	-0.0514842798362096	0.887754602659649
ZPR1	-0.031259325428028	0.88924473058252
FSCN1	-0.0200704800770488	0.88924473058252
STOML2	-0.0237165373380677	0.890549686568618
PSME1	-0.0193626681384806	0.892072452896502
SSBP1	-0.026184098676751	0.892374028074346
FTO	0.0226013400706684	0.894076641832591
PSMD1	-0.0142483453509215	0.89500526621725
TMED10	-0.0201472205464057	0.896503552093751
EIF2AK2	0.0238952080549026	0.896784007395589
FBLL1	0.0414505555694724	0.898034128900319
OSBPL9	0.0322771446854553	0.899041686276697
PCCB	0.0205672811051514	0.899041686276697
DCLK2	0.0258256412000613	0.899041686276697
ECI2	0.022126370637789	0.899041686276697
TTC37	-0.0245233235106745	0.899041686276697
PROSC	0.0192001337314274	0.901841348278404
THOC2	-0.0278965640697706	0.903125978557904
CARHSP1	0.0281936468587993	0.903125978557904
KIF1BP	0.0226491388279548	0.903125978557904
TBC1D13	0.0180236414982886	0.905236443757993
EXOC7	-0.0222207321577521	0.910271684046451
PNN	0.0213938879886868	0.910872913074416
CRAT	0.0272000161602293	0.912531980946378
PITPNA	-0.0224356041309974	0.913611555506904
MCM4	-0.0229794838310511	0.914876955766125
DDX18	0.019644244451051	0.914876955766125
PLIN3	0.0163997453325742	0.914876955766125
ACTR10	-0.0205795501446815	0.914876955766125
NEO1	-0.0495814014488296	0.915270233795464
C1orf123	-0.0214222647818509	0.915748169763855
CHMP6	-0.0307130698413403	0.917268504458857
RAC1	0.0276734235350098	0.917809994653702
DHCR24	-0.0217398886351816	0.917809994653702
TAGLN	0.030561190530058	0.91920574841601
TKT	0.0106803684882983	0.921748697559648
SNRPE	-0.0284546389107412	0.925021640610218
RALA	-0.0259286147078228	0.925021640610218
DIAPH1	0.0240058515757546	0.925021640610218
CTCF	-0.0132699268952337	0.925074291653291
CLPX	0.0241239384610985	0.926111182006861
FDPS	0.0156473119110316	0.926336309208426
TXNRD1	-0.0263465914320236	0.926806386564261
PRDX3	0.0153146338737891	0.927205642358087
ARHGDIA	-0.0172853012431844	0.927727551813987
GARS	0.0100170512813662	0.928270620519224
MINPP1	0.0196198798265748	0.928943527994943
SRRM2	0.0225148498100616	0.928943527994943
SEPT2	0.0147304157930783	0.928943527994943
SF3B5	0.0185612629552168	0.929970282593508
ENO2	0.0122050627496186	0.929970282593508
PPME1	-0.0138024496974971	0.930792043502369
GSR	-0.0134344297445317	0.93135494039574
DPYSL3	0.0113130020337593	0.93135494039574
FAM175B	0.0388948438664407	0.932219601602429
TOMM40	0.0124433639211468	0.93223722981015
AHSA1	0.0115201972358996	0.93225775717032
PIGS	-0.0195085483978126	0.933558915993839
LRRC59	-0.0199444420357828	0.934140016690038
PCNA	-0.0136323410242589	0.935930916834606
ALDOC	0.0204542112932451	0.938246796444297
GDI2	-0.0118973580751316	0.939006883313078
PRPF38A	-0.0163683152294176	0.940040070085481
FAM127A	-0.0134561183267969	0.941857785705493
EIF2B3	0.0210550052414078	0.942829019845075
SLC25A1	0.0116252008995623	0.944396947222221
PLXNA1	0.025072333226845	0.944396947222221
BRD1	-0.0268483095973906	0.944396947222221
TIAL1	0.0151565757542578	0.944396947222221
PRCP	-0.0137710847417729	0.944690700520839
SNRPD1	0.0132495368037517	0.949721558109638
FKBP8	0.00943058842991817	0.950363841207793
IDH1	0.00748919743299936	0.950363841207793
SAP30BP	0.0177130427222316	0.950363841207793
PIP4K2B	0.0146823940737768	0.951123546235934
TMPO	0.00975433719760943	0.951123546235934
FAF2	-0.00890452068495406	0.951123546235934
FMNL2	-0.0228080138127353	0.9513906276114
SUCLG2	-0.0202479660330006	0.9513906276114
TFG	0.0167461216593097	0.9513906276114
RPS5	0.0106593376066826	0.951613243632609
YKT6	0.0122304071913248	0.951613243632609
NDUFS2	-0.00813139027467003	0.9517755622401
CSNK2A1	-0.010837259857734	0.9517755622401
EXOC3	0.0220421736029905	0.952531259276003
PRDX4	0.0138313951907527	0.952781058431311
PGM3	-0.0154234222702883	0.955571161307183
MPST	-0.0190511974001808	0.95662090046588
HSD17B10	0.00752051270293563	0.960801118354969
SLC25A13	-0.00834397855923541	0.9610256933445
LANCL1	-0.00901443544891833	0.962099420378061
POLR2D	0.0102552465544257	0.964721091642847
SMAD4	-0.00901852605173659	0.964721091642847
DBI	0.0147107716942898	0.964721091642847
POLR2H	-0.0296667208175236	0.964721091642847
PSMD5	0.00774122995693105	0.964721091642847
FNBP1L	0.00676726926449689	0.964721091642847
RBBP7	0.00922286757369051	0.964721091642847
TARDBP	0.0082326094312215	0.964721091642847
NUDT16L1	0.00557787203353399	0.966652870029391
SLC25A22	-0.00775414778268058	0.96889329494363
BROX	0.0114562182097266	0.969790482874726
PGM2	-0.00962546081660776	0.970709828016439
POFUT1	0.00759902093363607	0.970709828016439
CFL1	0.00914922487758218	0.970709828016439
SRR	-0.00977760933923832	0.970709828016439
EXOC8	-0.0210260917214349	0.971396382724572
CDC42EP4	-0.0066314938919767	0.971916732928513
PPIL3	-0.0118757685821258	0.972841932950035
BSG	-0.00767105601947193	0.972841932950035
MIF	-0.0079353519344707	0.972841932950035
EFTUD2	0.00497307870355002	0.972841932950035
KPNA3	-0.00484718807030404	0.972876147069506
RAB18	-0.00656121213368976	0.974528747273918
PPP2R1A	0.00544361935612514	0.975686629407453
DUT	-0.011684033347624	0.977583633163055
AP2S1	-0.00800835131994049	0.978322015315281
FLNC	0.00627406057759927	0.978339867831714
ATG7	0.00674722007805784	0.979653104424378
USP11	0.00529333206317872	0.980283319644444
RNH1	0.00477054731416615	0.980389766334244
NDUFA6	-0.00888437451497737	0.980389766334244
BCAS2	-0.0045795769068917	0.980389766334244
RPE	0.00830798985944625	0.980389766334244
ARL3	-0.00766778431568227	0.981336513735657
DRG1	0.00549736040477811	0.982039854126999
BCCIP	-0.00473677861673849	0.982530136441973
NCDN	0.00484507124885525	0.982530136441973
EDC3	-0.00621824925420711	0.983716297792131
MCM7	-0.00663870641688646	0.98415970382201
HECTD4	-0.00420890265258933	0.984725976646669
VPS26C	-0.0033517933335645	0.985666045167473
PRRC1	-0.00769635995391837	0.985882681940282
PRDX2	-0.00338630270411855	0.985882681940282
PIGK	0.00517860945758386	0.985882681940282
ATP6V1A	-0.002888014760007	0.985882681940282
AARS	0.00281834325416241	0.985913233797974
VIM	0.00282246972918898	0.986797171880201
PPP6R3	-0.00308215219740404	0.987880636363425
PANK4	-0.00336500940160533	0.990531494605807
UQCRC1	0.00191388717256658	0.991359713428574
NDUFA5	-0.00301999070152092	0.992546014661317
RBM12B	-0.00196877607960744	0.992664181198955
IARS	-0.00154429678804391	0.992664181198955
WDR44	0.00268421727663437	0.992751887469253
RPLP2	-0.00213795596511801	0.992751887469253
CLNS1A	0.00273408024520094	0.992751887469253
RPS26	-0.00261782642292729	0.992751887469253
ATG4B	-0.00206228459579094	0.992964747074404
BRD4	0.00276237027871673	0.99357061771672
EIF2B5	-0.00278199829188708	0.9942429070542
CCDC124	0.00195668697850238	0.9942429070542
HECTD4	0.00229902448829833	0.994441867682507
NTMT1	0.00121039347138208	0.994441867682507
RPL18	0.00174179134355512	0.994441867682507
NT5C2	-0.00112666885265611	0.994441867682507
TMEM65	0.00105913104270172	0.994441867682507
ABCD3	-0.0014241398392798	0.994441867682507
MAP1B	-0.000863655362572047	0.994441867682507
COPE	0.000601568543160624	0.99554340845941
CHAMP1	0.000744410356706027	0.995797913780892
TJP1	0.000887854774514807	0.996443377997414
FKBP10	0.000369468367949821	0.998006102364054
NOP9	-0.000394648349470117	0.998387600970735
HMGN5	-0.000245613667328115	0.998581583937434
